the_geom,cartodb_id,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat,long,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,field_45,field_46,field_47,field_48,field_49,field_50,field_51,field_52,field_53,field_54
0101000020E610000052B81E85EB3159403333333333734040,1496,2636,,阿什姜贾贡寺,ashi jiangjia gong si,江日堂乡,Jiangritang xiang,Jiang Ri Tang Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.9,100.78,632622206,45,a skyong rgya dgon pa sngags bshad sgrub gling,632622206,510,a skyong rgya dgon pa sngags bshad sgrub gling,,na,G1719,pad+ma rdzong,G1720,,a skyong rgya dgon pa mdo sngags bshad sgrub gling,,Akyongya,阿什姜贾贡寺,江日堂贾贡巴,ashi jiangjia gong si,1367,j,3.31922662,3.319,,,,,,,,,,,,,,,,
0101000020E61000009A999999997958400AD7A3703D8A4140,2033,2683,,措哇尕什则多卡寺,cuowa gashize duoka si,扎陵湖乡,Zhalinghu xiang,Zha Ling Hu Xiang,632626,玛多县,Maduo Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.08,97.9,632626202,536,mtsho bar dkar rtse'i rdo kha,632626202,478,mtsho bar dkar rtse'i rdo kha,,na,G1755,rma stod rdzong,G1725,,mtsho bar dkar rtse dgon,,,措哇尕什则多卡寺,,cuowa gashize duoka si,1984,n,0.183909061,0.184,,,,,,,,,,,,,,,,
0101000020E6100000703D0AD7A3905840AE47E17A144E4140,2032,2682,,霍科寺,huoke si,黄河乡,Huanghe xiang,Huang He Xiang,632626,玛多县,Maduo Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,34.61,98.26,632626200,456,hor skor dgon bshad sgrub dar rgyas gling,632626200,477,hor skor dgon bshad sgrub dar rgyas gling,,na,G1755,rma stod rdzong,G1727,,,,,霍科寺,加科寺,huoke si,1927,n,0.11479791,0.115,,,,,,,,,,,,,,,,
0101000020E6100000F4673F5244A459407D96E7C1DDBD4240,1443,1917,,,hongguo shang si,大红沟乡,Dahonggou xiang,Da Hong Gou Xiang,622326,天祝藏族自治县,Tianzu Tibetan Zizhixian,6223,Wuwei Diqu,Gansu,Tianzhu_Lex_20120622,37.48333,102.56667,622326213,16,rgya yag dgon dge ldan rnam rgyal gling - dgon rnying,622326213,16,rgya yag dgon dge ldan rnam rgyal gling / dgon rnying,,na,G1052,dpa' ris rdzong,G173,,rgya yag dgon,,,红沟上寺,correct pinyin: honggou shang si,hongguo shang si,1730,Geluk,6.815238874,8.16,,,,,,,,,,,,,,,,
0101000020E6100000F4673F5244A459407D96E7C1DDBD4240,2898,1916,,,guangshan si - honggou xia si - jiaya shang si - dafo si,大红沟乡,Dahonggou xiang,Da Hong Gou Xiang,622326,天祝藏族自治县,Tianzu Tibetan Zizhixian,6223,Wuwei Diqu,Gansu,Tianzhu_Lex_20120622,37.48333,102.56667,622326213,15,rgya yag dgon chos 'khor dar rgyas gling dgon shul,622326213,15,rgya yag dgon chos 'khor dar rgyas gling /dgon shul,,Tianzhu,G1052,dpa' ris rdzong,G173,,rgya yag dgon,,Gyayak,红沟下寺,大佛寺,guangshan si / honggou xia si / jiaya shang si/dafo si,1322,unknown,8.160267657,8.16,,,,,"destroyed 1720s during rebellion, rebuilt by Third Tuguan as hongguo shang si",,,,,,,,,,,
0101000020E6100000CDCCCCCCCCCC5840E17A14AE47214140,1989,2623,,多合旦寺,duohe dan si,优云乡,Youyun xiang,You Yun Xiang,632621,玛沁县,Maqin Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,34.26,99.2,632621206,435,rtogs ldan dgon mdo sngags bshad sgrub gling,632621206,473,rtogs ldan dgon mdo sngags bshad sgrub gling,,na,G1754,rma chen rdzong,G1730,,,,,多合旦寺,阿什姜女王寺,duohe dan si,1920,n,0.7716883,0.772,,,,,,,,,,,,,,,,
0101000020E6100000713D0AD7A3105940E17A14AE47E14040,952,2651,,夏日乎寺,xiari hu si,岗龙乡,Ganglong xiang,Gang Long Xiang,632623,甘德县,Gande Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.76,100.26,632623204,439,shar 'od dgon pa,632623204,483,shar 'od dgon pa,,na,G1753,dga' bde rdzong,G1735,,shar 'od dgon mi 'gyur bde chen gling,,,夏日乎寺,,xiari hu si,1922,g,1.873115178,1.873,,,,,,,,,,,,,,,,
0101000020E6100000D7A3703D0A075940CDCCCCCCCCEC4040,1497,2648,,隆什加寺,long shijia si,下贡麻乡,Xiagongma xiang,Xia Gong Ma Xiang,632623,甘德县,Gande Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.85,100.11,632623201,217,lung skya dgon pa,632623201,485,lung skya dgon pa,,na,G1753,dga' bde rdzong,G1736,,,,,隆什加寺,,long shijia si,1717,j,3.622925875,3.623,,,,,,,,,,,,,,,,
0101000020E61000000AD7A3703DEA5840AE47E17A14EE4040,2010,2647,,隆恩寺,long'en si,上贡麻乡,Shanggongma xiang,Shang Gong Ma Xiang,632623,甘德县,Gande Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.86,99.66,632623200,525,wa shul bla ma'i chos sgar ram lung sngon dgon thub bstan chos 'khor gling,632623200,486,wa shul bla ma'i chos sgar ram lung sngon dgon thub bstan chos 'khor gling,,na,G1753,dga' bde rdzong,G1737,,lung sngon dgon thub bstan chos 'khor gling,,,隆恩寺,龙恩寺,long'en si,1958,n,1.202747074,1.203,,,,,,,,,,,,,,,,
0101000020E61000003233333333F35840AE47E17A14CE4040,2021,2666,,东群寺,dongqun si,窝赛乡,Wosai xiang,Wo Sai Xiang,632624,达日县,Dari Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.61,99.8,632624207,486,dung chung dgon pa,632624207,497,dung chung dgon pa,,na,G1752,dar lag rdzong,G1739,,,,,东群寺,周雪寺,dongqun si,1940,n,0.844002937,0.844,,,,,,,,,,,,,,,,
0101000020E61000008C15359886975940D0D556EC2F934240,805,2379,,朱固寺,zhugu si,珠固乡,Zhugu xiang,Zhu Gu Xiang,632221,门源回族自治县,Menyuan Hui Zizhixian,6322,Haibei Diqu,Qinghai,Qinghai_Lex_20120621,37.1499,102.36759,632221212,151,bru gu dgon dga' ldan chos 'khor gling,632221212,538,bru gu dgon dga' ldan chos 'khor gling,,na,G2316,sems nyid rdzong,G174,,bru gu dgon dga' ldan chos 'khor gling,,,朱固寺,,zhugu si,1644,g,2.130016188,2.13,,,,,,,,,,,,,,,,
0101000020E6100000EC51B81E85EB584048E17A14AE674040,2014,2656,,红科寺,hongke si,下红科乡,Xiahongke xiang,Xia Hong Ke Xiang,632624,达日县,Dari Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.81,99.68,632624202,436,dpon skor dgon pa,632624202,500,dpon skor dgon pa,,na,G1752,dar lag rdzong,G1742,,,,,红科寺,,hongke si,1920,n,4.598123965,4.598,,,,,,,,,,,,,,,,
0101000020E6100000EB51B81E85DB58403C0AD7A370DD4040,953,2661,,年毛寺,nianmao si,建设乡,Jianshe xiang,Jian She Xiang,632624,达日县,Dari Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.73,99.43,632624205,389,snyan mo dgon pa,632624205,492,snyan mo dgon pa,,na,G1752,dar lag rdzong,G1746,,,,,年毛寺,,nianmao si,1890,g,7.08081571,7.081,,,,,,,,,,,,,,,,
0101000020E6100000A4703D0AD72359403C0AD7A370DD4040,2026,2672,,查洋寺,chayang si,哇赛乡,Wasai xiang,Wa Sai Xiang,632625,久治县,Jiuzhi Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.73,100.56,632625202,374,tsa yang zi,632625202,537,tsa yang zi,tsa yang zi,na,G1700,gcig sgril rdzong,G1748,,,,,查洋寺,,chayang si,1877,n,27.8551532,1.611,,,,,,,,,,,,,,,,
0101000020E61000004963B48EAA9A59408369183E22C24240,2806,1918,,,maozang si,毛藏乡,Maocang xiang,Mao Cang Xiang,622326,天祝藏族自治县,Tianzu Tibetan Zizhixian,6223,Wuwei Diqu,Gansu,Tianzhu_Lex_20120622,37.51667,102.41666,622326214,12,hor zhug cha'i dgon bshad sgrub dar rgyas gling - hor dgon,622326214,12,hor zhug cha'i dgon bshad sgrub dar rgyas gling/ hor dgon,,Tianzhu,G1052,dpa' ris rdzong,G175,,hor dgon,,Horshuk,毛藏寺,,maozang si,1250,Sakya,2.611034231,2.611,1652,geluk,,,,,,,,,,,,,,
0101000020E6100000EB51B81E85DB58403C0AD7A370DD4040,954,2663,,多日瓦寺,duo riwa si,建设乡,Jianshe xiang,Jian She Xiang,632624,达日县,Dari Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.73,99.43,632624205,485,rdo ru ba dgon pa,632624205,494,rdo ru ba dgon pa,,na,G1752,dar lag rdzong,G1791,,,,,多日瓦寺,多贡寺,duo riwa si,1940,g,7.08081571,7.081,,,,,,,,,,,,,,,,
0101000020E610000066666666662659400AD7A3703D8A4040,1997,2631,,恩达寺,enda si,多贡麻乡,Duogongma xiang,Duo Gong Ma Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.08,100.6,632622204,329,we mda' dgon pa,632622204,515,we mda' dgon pa,we mda' dgon pa,na,G1719,pad+ma rdzong,G1793,,,,,恩达寺,强洛寺,enda si,1830,n,5.885295589,5.885,,,,,,,,,,,,,,,,
0101000020E610000052B81E85EB11594048E17A14AE674040,1992,2626,,吉隆寺,jilong si,吉卡乡,Jika xiang,Ji Ka Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.81,100.28,632622201,414,kyi lung dgon pa,632622201,518,kyi lung dgon pa,,na,G2310,rong brag rdzong,G1795,at pad+ma rdzong?,skyid lung dgon,,,吉隆寺,,jilong si,1910,n,2.192621828,2.193,,,,,,,,,,,,,,,,
0101000020E6100000A4703D0AD70359400000000000804040,1990,2624,,卡昂寺,ka'ang si,达卡乡,Daka xiang,Da Ka Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33,100.06,632622200,341,mkhar nang dgon pa,632622200,520,mkhar nang dgon pa,mkhar nang dgon pa,na,G1719,pad+ma rdzong,G1796,,,,,卡昂寺,,ka'ang si,1840,n,1.88586731,1.886,,,,,,,,,,,,,,,,
0101000020E6100000B69C4B7155B55840390664AF77373F40,2529,558,,,da ke si,建设镇,Jianshe zhen,Jian She Zhen,513331,白玉县,Baiyu Xian,5133,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.21667,98.83334,513331100,333,mda' kho dgon,513331100,333,mda' kho dgon/,,Baiyu,G2300,dpal yul rdzong,G18,,,,na,打科寺,,da ke si,1610,rnying ma/,13.12422075,13.124,,,,,,,,,,,,,,,,
0101000020E6100000CDCCCCCCCC4C5840D49FFD4811113F40,1184,977,,贡普寺,Gongpu si,卡若镇,Karuo zhen,Ka Ruo Zhen,542121,昌都县,Changdu Xian,5421,Qamdo Diqu,Xizang,Kham_Lex_20120621,31.06667,97.2,542121101,28,,542121101,1,na,,Chamdo,G2185,chab mdo rdzong,G180,,chab mdo byams pa gling,,na,强巴林寺,昌都寺/厘寺,Xiangbalin si,na,Geluk,28.66013852,28.66,na,na,na,na,na,,,,,,,,,,,
0101000020E61000003D0AD7A3702D59409A99999999794040,1495,2633,,浪本寺,langben si,莫巴乡,Moba xiang,Mo Ba Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.95,100.71,632622205,495,glang 'bud dgon pa,632622205,512,glang 'bud dgon pa,,na,G1719,pad+ma rdzong,G1801,,,,,浪本寺,,langben si,1943,j,8.852691218,8.853,,,,,,,,,,,,,,,,
0101000020E61000003233333333335940E17A14AE47614040,2002,2638,,吾扎寺,wuzha si,亚尔堂乡,Yaertang xiang,Ya Er Tang Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.76,100.8,632622207,385,bu rtsa dgon pa,632622207,506,bu rtsa dgon pa,bu rtsa dgon pa,na,G1719,pad+ma rdzong,G1802,,,,,吾扎寺,,wuzha si,1887,n,11.56136193,11.561,,,,,,,,,,,,,,,,
0101000020E6100000B81E85EB513859409A99999999594040,1798,2642,,吉德寺,jide si,班前乡,Banqian xiang,Ban Qian Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.7,100.88,632622208,96,rgyud sde dgon pa,632622208,503,rgyud sde dgon pa,,na,G1719,pad+ma rdzong,G1804,,,,,吉德寺,,jide si,1520,Karma Kagyu,9.555053031,9.555,,,,,,,,,,,,,,,,
0101000020E6100000B81E85EB513859409A99999999594040,2006,2643,,班前寺,banqian si,班前乡,Banqian xiang,Ban Qian Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.7,100.88,632622208,212,pan chen dgon pa,632622208,504,pan chen dgon pa,,na,G1719,pad+ma rdzong,G1805,,,,,班前寺,,banqian si,1701,n,9.555053031,9.555,,,,,,,,,,,,,,,,
0101000020E6100000EC51B81E853B5940D7A3703D0A574040,2008,2645,,灯塔寺,dengta si,灯塔乡,Dengta xiang,Deng Ta Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.68,100.93,632622209,466,dhi mda' dgon bde chen chos gling,632622209,501,dhi mda' dgon bde chen chos gling,dhi mda' dgon bde chen chos gling,na,G1719,pad+ma rdzong,G1807,,,,,灯塔寺,,dengta si,1930,n,3.387648633,3.388,,,,,,,,,,,,,,,,
0101000020E6100000B81E85EB513859409A99999999594040,2007,2644,,然亚寺,ranya si,班前乡,Banqian xiang,Ban Qian Xiang,632622,班玛县,Banma Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,32.7,100.88,632622208,157,ra ya dgon pa,632622208,505,ra ya dgon pa,,na,G1719,pad+ma rdzong,G1808,,,,,然亚寺,,ranya si,1650,n,9.555053031,9.555,,,,,,,,,,,,,,,,
0101000020E61000009A99999999295940E17A14AE47A14040,956,2675,,龙格寺,longge si,白玉乡,Baiyu xiang,Bai Yu Xiang,632625,久治县,Jiuzhi Xian,6326,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.26,100.65,632625204,301,lung dkar dgon pa,632625204,525,lung dkar dgon pa,,na,G1700,gcig sgril rdzong,G1811,,lung dkar dgon dga' ldan chos 'phel gling,,,龙格寺,隆格寺,longge si,1785,g,2.517898059,2.518,,,,,,,,,,,,,,,,
0101000020E61000002F34D769A4CF56401A868F8829993E40,1000,901,,,Kangmar,龙仁乡,Longren xiang,Long Ren Xiang,540122,当雄县,Dangxiong Xian,5401,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,30.59829,91.24441,540122203,540122105,khang dmar dgon,540122203,540122105,khang dmar dgon,,Damzhung,G1818,dam gzhung rdzong,G1820,,,,Kangmar,康玛寺,当雄县康玛寺,na,1700,Gelug,1.768315326,1.768,x,x,x,x,,,,,,,,,,,,
0101000020E61000003D0AD7A3705D59406666666666064240,2825,2521,,珍珠寺,zhenzhu si,河阴镇,Heyin zhen,He Yin Zhen,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.05,101.46,632523100,19,jo jo lha khang,632523100,313,jo jo lha khang,,na,G1715,khri ka rdzong,G1829,,,,Jojo Lhakang,珍珠寺,,zhenzhu si,1269,Sakya,80.80808081,80.808,1600,g,,,,,,,,,,,,,,
0101000020E61000000B293FA9F661594099F04BFDBC0D4240,897,2530,,长佛寺,changfo si,河东乡,Hedong xiang,He Dong Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.10733,101.53068,632523200,364,lha dkar po,632523200,314,lha dkar po,,na,G1715,khri ka rdzong,G1832,,lha dkar po'i lha khang,,,长佛寺,,changfo si,1865,g,20.35712208,20.357,,,,,,,,,,,,,,,,
0101000020E6100000B81E85EB515859400E15E3FC4DF84140,900,2538,,木干寺,mugan si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.93988,101.38,632523201,602,mergan grwa tshang,632523201,318,mergan grwa tshang,,na,G1715,khri ka rdzong,G1834,？,mer rgan dgon bkra shis chos 'phel rgyal gling,,,木干寺,墨尔根扎仓,mugan si,na,g,59.243461,59.243,,,,,,,,,,,,,,,,
0101000020E610000015C1FF56B259594067B3EA73B5014240,902,2544,,毕家寺,bijia si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.01335,101.40151,632523201,163,bis kya'i grwa tshang ngam sgom sde'i skye ba,632523201,322,bA kya'i grwa tshang tshogs dar rgyas gling,,na,G1715,khri ka rdzong,G1835,,ba kyA grwa tshang phun tshogs dar rgyas gling,,,瓦家寺,,wajia si,1718,g,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E610000057B2632310555940D07EA4880CF74140,899,2535,,环仓寺,huancang si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.93007,101.32911,632523201,614,dpon tshang zi,632523201,309,cog rong grwa tshang,,na,G1715,khri ka rdzong,G1836,,,,,石家寺,,shijia si,1865,g,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E6100000DC68006F815E59406666666666064240,895,2527,,贡巴寺,gongba si,河东乡,Hedong xiang,He Dong Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.05,101.47665,632523200,79,gong ba grwa tshang thos bsam dar rgyas gling,632523200,310,gong ba grwa tshang thos bsam dar rgyas gling,,na,G1715,khri ka rdzong,G1837,,,,,贡巴寺,工巴寺/国巴寺,gongba si,1446,g,20.35712208,20.357,,,,,,,,,,,,,,,,
0101000020E6100000B81E85EB5158594058AD4CF8A5FE4140,1966,2543,,加毛寺,jiamao si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.98944,101.38,632523201,215,ja' mo grwa tshang bde legs chos gling,632523201,324,hor kya'i sngags khang,,na,G1715,khri ka rdzong,G1842,,,,,贷尔加俄康,贷尔加本本子寺,huo'erjia ekang,na,n,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E6100000B81E85EB51585940E7C6F48425064240,905,2551,,货尔加俄康,huo'erjia ekang,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.04802,101.38,632523201,603,hor kya'i sngags khang,632523201,320,hor kya'i grwa bsam gtan gling,,na,G1715,khri ka rdzong,G1843,,hor kyA grwa tshang bsam gtan dga' ldan gling,,,贷尔加寺,贷尔加扎仓静虑洲,huo'erjia si,1724,g,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E6100000B81E85EB5158594043E7357689F24140,898,2532,,瓦家寺,wajia si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.89482,101.38,632523201,218,bA kya'i grwa tshang tshogs dar rgyas gling,632523201,319,ja' mo grwa tshang bde legs chos gling,,na,G1715,khri ka rdzong,G1844,,,,,加毛寺,家毛寺/家莫寺,jiamao si,1710,g,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E61000000000000000605940FE60E0B9F7F84140,73,2566,,色尔加寺,se'erjia si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.94506,101.5,632523202,314,se kya'i bon dgon,632523202,646,se kya'i bon dgon,,na,G1715,khri ka rdzong,G1845,,se kyA bon sngags bdud 'dul me ri 'khyil gling,,,色尔加寺,色尔加本教寺,se'erjia si,1807,b,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E61000002BC1E270E6615940983446EBA8FA4140,916,2567,,色尔加寺,se'erjia si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.95828,101.52969,632523202,310,se kya'i grwa tshang,632523202,328,se kya'i grwa tshang,,na,G1715,khri ka rdzong,G1846,,,,,色尔加寺,,se'erjia si,1800,g,12.72709918,39.159,,,,,,,,,,,,,,,,
0101000020E61000000000000000605940FE60E0B9F7F84140,1971,2565,,色尔加俄康,se'erjia ekang,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.94506,101.5,632523202,606,se kya'i sngags khang,632523202,337,se kya'i sngags khang,,na,G1715,khri ka rdzong,G1847,,se kyA sngags khang gsang sngags dar rgyas gling,,,色尔加俄康,,se'erjia ekang,na,n,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E6100000D44334BA8364594066BD18CA89FA4140,917,2568,,浪查寺,langcha si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.95733,101.57054,632523202,605,gling tsha'i ri khrod bsam gtan gling,632523202,329,gling tsha'i ri khrod bsam gtan gling,,na,G1715,khri ka rdzong,G1848,,glang tsha dgon bsam gtan gling,,,浪查寺,,langcha si,na,g,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E61000000000000000605940F0DC7BB8E4F04140,910,2557,,火烧坡寺,huoshaopo si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.88198,101.5,632523202,551,bA jo'i ri khrod,632523202,327,a dar chos 'phel gling ngam rong gzhis grwa tshang,,na,G1715,khri ka rdzong,G1850,,rong zhis dgon a dar chos 'phel gling,,,荣一寺,,rongyi si,1865,g,39.15877732,39.159,,,,,,xx,,,,,,,,,,
0101000020E6100000ACFF73982F5F59401FBAA0BE65F64140,1969,2561,,上兰角俄康,shanglanjue ekang,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.92498,101.48728,632523202,22,lan ju gong ma'i sngags khang,632523202,339,lan ju gong ma'i sngags khang,,na,G1715,khri ka rdzong,G1851,,lan 'gro gong ma'i sngags khang,,Lanju Ngakang,上篮角俄康,,shanglanjue ekang,1290,n,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E610000000000000006059403333333333F34140,912,2559,,周屯寺,zhoutun si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.9,101.5,632523202,208,khre tse gong ma'i dgon bstan rgyas bsam 'phel gling,632523202,330,khre tse gong ma'i dgon bstan rgyas bsam 'phel gling,,na,G1715,khri ka rdzong,G1853,,,,,周屯寺,,zhoutun si,1700,g,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E6100000E3AAB2EF8A605940F775E09C11F14140,911,2558,,加卜查寺,jiapucha si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.88335,101.50848,632523202,296,rgyab tsha grwa tshang,632523202,331,rgyab tsha grwa tshang,,na,G1715,khri ka rdzong,G1854,,rgyab tsha dgon bstan rgyas gling,,,加卜查寺,,jiapucha si,1780,g,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E6100000EF552B137E5D5940AB39403047F74140,914,2562,,荣一寺,rongyi si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.93186,101.46082,632523202,365,a dar chos 'phel gling ngam rong gzhis grwa tshang,632523202,333,gag bza'i grwa tshang,,na,G1715,khri ka rdzong,G1855,,gag bza' grwa tshang bkra shis dar rgyas gling,,,苟后扎寺,,gouhouzha si,1750,g,39.15877732,39.159,,,,,,xx,,,,,,,,,,
0101000020E6100000AF7C96E7C163594037FDD98F14ED4140,908,2555,,尼尔寺,ni'er si,东沟乡,Donggou xiang,Dong Gou Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.85219,101.55871,632523202,268,rnye sgrub sde lhun grub chos rdzong,632523202,341,rnye sgrub sde lhun grub chos rdzong,,na,G1715,khri ka rdzong,G1858,,rnye dgon lhun grub chos rdzong,,,尼尔寺,,ni'er si,1775,g,39.15877732,39.159,,,,,,,,,,,,,,,,
0101000020E6100000C8073D9B555559407F48BF7D1DF84140,70,2537,,当车寺,dangche si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.9384,101.33335,632523201,262,stong che'i bon dgon,632523201,645,stong che'i bon dgon,,na,G1715,khri ka rdzong,G1859,,,,,当车寺,,dangche si,1766,b,59.243461,59.243,,,,,,,,,,,,,,,,
0101000020E6100000B69C4B7155B555402D6002B7EE2E3C40,2300,1546,,,Rongbu,,Zhaxizong xiang,,542324,定日县,Dingri Xian,5423,Xigazi Diqu,Xizang,Tsanggonpa_Lex_20120622,28.18333,86.83334,542324201,542324105,rong bu,542324201,542324105,rong bu,,Dingri,G2165,ding ri rdzong,G186,,rdza rong phu dgon,,Rongbu,绒布寺,,na,1800,Nyingma,0.713551775,0.714,x,x,x,x,approximate date from Dorje,,,,,,,,,,,
0101000020E610000015C1FF56B259594067B3EA73B5014240,903,2545,,石家寺,shijia si,河西乡,Hexi xiang,He Xi Xiang,632523,贵德县,Guide Xian,6325,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,36.01335,101.40151,632523201,362,cog rong grwa tshang,632523201,308,bis kya'i grwa tshang ngam sgom sde'i skye ba,,na,G1715,khri ka rdzong,G1860,,,,,毕家寺,,bijia si,1651,g,59.243461,59.243,,,,,,xx,,,,,,,,,,
0101000020E6100000340C1F11536C59401D9430D3F6E34140,853,2456,,官赛寺,guansai si,尖扎滩乡,Jianzhatan xiang,Jian Zha Tan Xiang,632322,尖扎县,Jianzha Xian,6323,Huangnan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.78097,101.69257,632322209,335,a yag dgon gsar bkra shis rab brtan gling,632322209,335,a yag dgon gsar bkra shis rab brtan gling,,na,G1715,khri ka rdzong,G1864,at gcan tsha rdzong?,a yag dgon gsar,,,官赛寺,贡赛寺/官色寺,guansai si,1836,g,4.911711977,4.912,,,,,,,,,,,,,,,,
