id,name,lat_new,long_new,located in,the_geom_new_old_tol,cartodb_id_new_old_tol,chgis_id,altname_wylie,name_ch,name_py,town_ch,town_py,town_syl,gbcnty,cnty_ch,cnty_py,gbdist,dist_py,prov_py,orig_file,lat_old,long_old,gbtown_from_lex,gis_id_from_lex,name_wylie_from_lex,gbtown_from_tbrc,gis_id_from_tbrc,wylie_name_from_karl,normalized_wylie_name_tbrc,county,tbrc_county_g_,tbrc_county_notes,tbrc_site_g_,tbrc_site_notes,alternative_wylie_name,tbrc_phonetic,phonetic,primary_chinese_cha,alternative_chinese_cha,pinyin_name,founding,sect,gonpa_per_1000_sq_km,gonpa_per_ecumen,conv_date_1,conv_sect_1,conv_date_2,conv_sect_2,notes,problems,tol_id,tbrc_id,branch_of,primary_name,wylie_name,tibetan_name,chinese_name,name_variants,traditions,place_types,founded_date,founded_date_approximate,founded_date_alternate,founded_century,existed_by_century,lat_new_old_tol,long_new_old_tol,description,wikidata_id,the_geom_cur,cartodb_id_cur,affiliation,founded,karl_id,name_zh_py,name_zh,name_bo,name_bo_wy,rid,long_cur,lat_cur
G1KR673,bon po dgon/; 崩波寺,30.46667,100.1,li thang rdzong /; 理塘县; Litang county,0101000020E610000066666666660659403A0664AF77773E40,296.0,673.0,,,beng bo si,亚火乡,Yahuo xiang,Ya Huo Xiang,513334.0,理塘县,Litang Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.46667,100.1,513334204.0,285.0,boan po dagon,513334204.0,285.0,boan po dagon,bon po dgon,Litang,G2304,li thang rdzong,G1KR673,,bon po dgon,,na,崩波寺,,beng bo si,610,bon po/,30.88135384,30.881,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000066666666660659403A0664AF77773E40,876.0,Bon,610.0,513334204:285,beng bo si,崩波寺,བོན་པོ་དགོན,bon po dgon,G1KR673,100.1,30.46667
G4497,sku shug dgon/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2542,刚察小寺; rkang tsha dgon chung /,37.49921,100.1,rkang tsha rdzong /; 刚察县,0101000020E6100000666666666606594007EBFF1CE6BF4240,815.0,2390.0,,刚察小寺,gangcha xiaosi,沙柳河乡,Shaliuhe xiang,Sha Liu He Xiang,632224.0,刚察县,Gangcha Xian,6322.0,Haibei Diqu,Qinghai,Qinghai_Lex_20120621,37.49921,100.1,632224200.0,122.0,rkang tsha dgon chung dge ldan lung rtogs chos 'phel gling,632224200.0,550.0,rkang tsha dgon chung dge ldan lung rtogs chos 'phel gling,,na,G2315,rkang tsha rdzong,G2542,,,,,刚察小寺,,gangcha xiaosi,1597,g,4.047190238,4.047,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000666666666606594007EBFF1CE6BF4240,988.0,Geluk,1597.0,632224200:550,gangca xiaosi,刚察小寺,རྐང་ཚ་དགོན་ཆུང,rkang tsha dgon chung,G2542,100.1,37.49921
G239,东科尔寺; stong 'khor dgon pa/; Tongkor Gonpa,36.53,101.15,湟源县; stong skor rdzong /,0101000020E61000009A99999999495940A4703D0AD7434240,628.0,2115.0,,东科尔寺,dongke'er si,日月乡,Riyue xiang,Ri Yue Xiang,630123.0,湟源县,Huangyuan Xian,6301.0,Xining Shi,Qinghai,Qinghai_Lex_20120621,36.53,101.15,630123202.0,153.0,stong 'khor dga' ldan chos 'khor gling,630123202.0,300.0,stong 'khor dga' ldan chos 'khor gling,,na,G2383,stong skor rdzong,G239,,stong 'khor dgon pa,,,东科尔寺,东科寺/洞阔寺,dongke'er si,1648,g,2.665245203,2.665,,,,,,,440.0,G239,,Tongkhor Ganden Chokhor Ling,stong 'khor dga' ldan chos 'khor gling,སྟོང་འཁོར་དགའ་ལྡན་ཆོས་འཁོར་གླིང།,,"dongke'er si, 东科尔寺; 洞阔寺 ",Geluk,Monastery,1648.0,,,,,36.53,101.15,"<p>
	Tongkhor Ganden Chokholing is an important Geluk monastery in Amdo that was founded in 1648 by the <a href=""/biographies/view/Fourth-Tongkhor,-Dogyu-Gyatso/TBRC_P722"">Fourth Tongkhor, Dogyu Gyatso</a>. The monastery was built to commemorate the visit of the <a href=""/biographies/view/Third-Dalai-Lama/TBRC_P999"">Third Dalai Lama</a>, and it is an important monastery for the Mongolian tribes of the Kokonor region. It is known for its high level of Tantric study and practice. It is the seat of one of the branches of the <a href=""/incarnation/view/Tongkhor/TBRC_R8LS13060"">Tongkhor</a> line.</p>
",,0101000020E61000009A99999999495940A4703D0AD7434240,82.0,Geluk,1648.0,630123202:300,dongke'er si,东科尔寺,སྟོང་འཁོར་དགོན་པ,stong 'khor dgon pa,G239,101.15,36.53
G1868,khri ka rdor dgon/,,,khri ka rdzong /; 贵德县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3837,'jang sgang dgon/; 牛角寺,31.46667,100.55,brag 'go rdzong /; 炉霍县; Drakgo county,0101000020E610000033333333332359403A0664AF77773F40,2447.0,379.0,,,niu jiao si,雅德乡,Yade xiang,Ya De Xiang,513327.0,炉霍县,Luhuo Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,31.46667,100.55,513327201.0,256.0,jang sgang dagon,513327201.0,256.0,jang sgang dagon,,Luhuo,G2299,brag 'go rdzong,G3837,,jang sgang dgon,,na,牛角寺,,niu jiao si,1725,rnying ma/,13.36838822,13.368,,,,,,,1109.0,G3837,,Janggang,jang sgang,འཇང་སྒང།,, ,Nyingma,Monastery,,,,,,31.46667,100.55,"<p>
	Janggang was a Nyingma monastery in the Dranggo region of Kham.</p>
",,0101000020E610000033333333332359403A0664AF77773F40,1246.0,Nyingma,1725.0,513327201:256,niujiao si,牛角寺,འཇང་སྒང་དགོན,'jang sgang dgon,G3837,100.55,31.46667
G1842,贷尔加俄康; hor kyA sngags khang /,35.98944,101.38,khri ka rdzong /; 贵德县,0101000020E6100000B81E85EB5158594058AD4CF8A5FE4140,1966.0,2543.0,,加毛寺,jiamao si,河西乡,Hexi xiang,He Xi Xiang,632523.0,贵德县,Guide Xian,6325.0,Hainan Zizhizhou,Qinghai,Qinghai_Lex_20120621,35.98944,101.38,632523201.0,215.0,ja' mo grwa tshang bde legs chos gling,632523201.0,324.0,hor kya'i sngags khang,,na,G1715,khri ka rdzong,G1842,,,,,贷尔加俄康,贷尔加本本子寺,huo'erjia ekang,na,n,59.243461,59.243,,,,,,xx,,,,,,,,,,,,,,,,,,,,0101000020E6100000B81E85EB5158594058AD4CF8A5FE4140,1436.0,Nyingma,,632523201:324,huo'erjia ekang,贷尔加俄康,ཧོར་ཀྱཱ་སྔགས་ཁང,hor kyA sngags khang,G1842,101.38,35.98944
G1KR1710,唐卡寺,32.25,91.66666,Amdo county; a mdo rdzong /; 安多县,0101000020E61000004963B48EAAEA5640FFFFFFFFFF1F4040,1405.0,1710.0,,唐卡寺,Tangka si,措玛乡,Cuoma xiang,Cuo Ma Xiang,542425.0,安多县,Anduo Xian,5424.0,Nagqu Diqu,Xizang,Kham_Lex_20120621,32.25,91.66666,542425208.0,465.0,,542425208.0,465.0,na,,Anduo,G2145,a mdo rdzong,G1KR1710,,,,na,唐卡寺,,Tangka si,na,Geluk,4.484371964,4.484,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,0101000020E61000004963B48EAAEA5640FFFFFFFFFF1F4040,1699.0,Geluk,,542425208:465,Tangka si,唐卡寺,,,G1KR1710,91.66666,32.25
G3298,rta'u dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; gzhu phu shang (snye mo rdzong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1KR1466,堆西寺; stod gzigs dgon/; Tozik,28.9795,92.16393,chu gsum rdzong /; Chusum county; 曲松县,0101000020E6100000543541D47D0A5740976E1283C0FA3C40,1686.0,1466.0,,,Tozik,下江乡,Xiajiang xiang,Xia Jiang Xiang,542226.0,曲松县,Qusong Xian,5422.0,Shannan Diqu,Xizang,U_gonpa_Lex_20120622,28.9795,92.16393,542226202.0,542226108.0,stod gzigs ?,542226202.0,542226108.0,stod gzigs ?,stod gzigs ?,Chusum,G2137,chu gsum rdzong,G1KR1466,,,,Tozik,堆西寺,,na,1350,Kagyu,10.2574623,10.257,1650,Gelug,x,x,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000543541D47D0A5740976E1283C0FA3C40,2094.0,Kagyu,1350.0,542226202:542226108,tuixi si,堆西寺,སྟོད་གཟིགས་དགོན,stod gzigs dgon,G1KR1466,92.16393,28.9795
G2051,噶才寺; dbu ru ka tshal lha khang /,29.86472,91.756,mal gro gung dkar rdzong /; Medro Gongkar County; 墨竹工卡县; dbu ru/; Central Horn; bya ra mdo shang /; mtha' 'dul gyi gtsug lag khang bzhi/; ka tshal grong tsho (mal gro gung dkar rdzong),0101000020E6100000A9F1D24D62F056407632384A5EDD3D40,2106.0,957.0,,,Katsel,工卡镇,Gongka zhen,Gong Ka Zhen,540127.0,墨竹工卡县,Mozhugongka Xian,5401.0,Lhasa Shi,Xizang,U_gonpa_Lex_20120622,29.86472,91.756,540127100.0,540127113.0,ka tshal dgon,540127100.0,540127113.0,ka tshal dgon,,Maldro Gungkar,G2014,mal gro gung dkar rdzong,G2051,,,,Katsel,噶才寺,,na,650,non-sect,13.47164219,13.472,1550,Drigung,x,x,,,1121.0,G2051,,Katsel,bka' tshal,བཀའ་ཚལ།,噶才寺,", dbu ru bka' tshal; ka tshal; ka tshal mi 'gyur lha khang , ","Drigung Kagyu, Nyingma",Monastery,,,,,,29.84924,91.74418,"<p>
	Katsel, located in Meldro Gungkar county just outside of Lhasa, was founded in the seventh century by <a href=""/biographies/view/Songtsen-Gampo/TBRC_P8067"">Songtsen Gampo</a> as a district controlling temple intended to supress the mythic supine demoness who personifies the Tibetan landscape. The monastery became associated with the Drigung Kagyu school and contains the relics of <a href=""/biographies/view/Drigung-Rinchen-Puntsok/TBRC_P399"">Drigung Rinchen Puntsok</a>.</p>
",,0101000020E6100000A9F1D24D62F056407632384A5EDD3D40,2713.0,Rime,650.0,540127100:540127113,gacai si,噶才寺,དབུ་རུ་ཀ་ཚལ་ལྷ་ཁང,dbu ru ka tshal lha khang,G2051,91.756,29.86472
G2934,dgon chung kha/,,,波密县; spo bo rdzong /; Pome County; rdo rje chus (spo bo rdzong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1PD95997,普化寺; bkra shis chos 'khor gling /,36.24911,102.5836,民和县; bka' ma log rdzong /,0101000020E6100000857CD0B359A55940A48D23D6E21F4240,694.0,2185.0,,普化寺,puhua si,新民乡,Xinmin xiang,Xin Min Xiang,632122.0,民和回族土族自治县,Minhe Hui-Tu Zizhixian,6321.0,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,36.24911,102.5836,632122222.0,78.0,phags pa zi'am bkra shis chos 'khor gling,632122222.0,36.0,phags pa zi'am bkra shis chos 'khor gling,,na,G1PD95976,bka' ma log rdzong,G1PD95997,,bkra shis chos 'khor gling,,,普化寺,,puhua si,1425,g,25.13510117,25.135,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000857CD0B359A55940A48D23D6E21F4240,1538.0,Geluk,1425.0,632122222:36,pu hua si,普化寺,བཀྲ་ཤིས་ཆོས་འཁོར་གླིང,bkra shis chos 'khor gling,G1PD95997,102.5836,36.24911
G1PD96078,鹿角哇寺; tshang kya'i sku 'bum dgon/,36.69912,102.38,乐都县; gro tshang rdzong /,0101000020E6100000B81E85EB5198594061FD9FC37C594240,706.0,2199.0,,鹿家哇寺,lujiaowa si,引胜乡,Yinsheng xiang,Yin Sheng Xiang,632123.0,乐都县,Ledu Xian,6321.0,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,36.69912,102.38,632123205.0,251.0,tshang kya'i sku 'bum bkra shis kun 'phel gling,632123205.0,97.0,tshang kya'i sku 'bum bkra shis kun 'phel gling,,na,G1PD5303,gro tshang rdzong,G1PD96078,,,,,鹿角哇寺,芦家哇寺,lujiaowa si,1765,g,10.01527329,10.015,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000B81E85EB5198594061FD9FC37C594240,1580.0,Geluk,1765.0,632123205:97,lujiaowa si,鹿角哇寺,ཚང་ཀྱའི་སྐུ་འབུམ་དགོན,tshang kya'i sku 'bum dgon,G1PD96078,102.38,36.69912
G2596,巴干寺; 'ba' dgon/,33.13572,97.33001,称多县; khri 'du rdzong /,0101000020E6100000975643E21E555840E0B4E0455F914040,464.0,2779.0,,巴干寺,bagan si,歇武乡,Xiewu xiang,Xie Wu Xiang,632723.0,称多县,Chengduo Xian,6327.0,Yushu Zizhizhou,Qinghai,Yu_gonpa_Lex_20120622,33.13572,97.33001,632723205.0,63.0,ba' dgon pa,632723205.0,63.0,ba' dgon pa,,na,G2325,khri 'du rdzong,G2596,,ba' dgon (yus hru'u khul),,,巴干寺,,bagan si,1750,Drigung,7.304424046,7.304,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000975643E21E555840E0B4E0455F914040,270.0,DrigungKagyu,1750.0,632723205:63,bagan si,巴干寺,འབའ་དགོན,'ba' dgon,G2596,97.33001,33.13572
G4496,dga' mal dgon/,,,zung chu rdzong /; 松潘县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4230,dga' ldan bshad sgrub gling /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.0,G4230,,Ganden Shedrub Ling,dga' ldan bshad sgrub gling,དགའ་ལྡན་བཤད་སྒྲུབ་གླིང།,,"Shedrub Ling; Kato Gon, ka mtho dgon , ",Geluk,Monastery,1643.0,,,,,,,"<p>
	Ganden Shedrub Ling was established by <span class=""biog-name-large"">The Fifth Tatsak Jedrung, <a href=""/biographies/view/Ngawang-Chokyi-Wangchuk/TBRC_P1080"">Ngawang Chokyi Wangchuk</a> in 1643. </span>It&#39;s in Kham.</p>
",,,,,,,,,,,,,
G3932,智噶寺; drel dkar dgon/,33.41667,98.01667,ser shul rdzong /; Seshul county; 石渠县,0101000020E6100000C2340C1F11815840B79C4B7155B54040,2557.0,612.0,,,zheng qing si,长沙贡马乡,Changshagongma xiang,Chang Sha Gong Ma Xiang,513332.0,石渠县,Shiqu Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,33.41667,98.01667,513332206.0,404.0,tre chean dagon,513332206.0,404.0,tre chean dagon,tre chen dgon,Seshul,G2301,ser shul rdzong,G3932,,,,na,正庆寺,,zheng qing si,na,rnying ma/,1.767127887,1.767,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000C2340C1F11815840B79C4B7155B54040,2744.0,Nyingma,1615.0,513332206:403,zhiga si,智噶寺,དྲེལ་དཀར་དགོན,drel dkar dgon,G3932,98.01667,33.41667
G1KR1939,rna lung ri khrod/; 那朗静修院,34.50394,103.69187,卓尼县; co ne rdzong /,0101000020E610000058C51B9947EC5940B7921D1B81404140,1041.0,1939.0,,,Nalang Jingxiuyuna,纳浪乡,Nalang xiang,Na Lang Xiang,623022.0,卓尼县,Zhuoni Xian,6230.0,Gannan Zizhizhou,Gansu,Gannan_Lex_20120621,34.50394,103.69187,623022200.0,623022108.0,rna lung ri khrod dga' ldan phun tshogs gling,623022200.0,623022108.0,rna lung ri khrod dga' ldan phun tshogs gling,rna lung ri khrod dga' ldan phun tshogs gling,co ne,G2203,co ne rdzong,G1KR1939,,,,,那朗静修院,,Nalang Jingxiuyuna,1750,Gelug,3.068567133,3.069,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000058C51B9947EC5940B7921D1B81404140,1822.0,Geluk,1750.0,623022200:623022108,nalang jingxiuyuan,那朗静修院,རྣ་ལུང་རི་ཁྲོད,rna lung ri khrod,G1KR1939,103.69187,34.50394
G1692,chu ngogs dgon/; 曲欧寺,32.3,98.93333,sde dge rdzong /; 德格县; Derge County,0101000020E61000000B98C0ADBBBB58406566666666264040,2916.0,550.0,,,qu ou si,浪多乡,Langduo xiang,Lang Duo Xiang,513330.0,德格县,Dege Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.3,98.93333,513330220.0,153.0,chu ngoags dgoan,,,,,,,,G1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E61000000B98C0ADBBBB58406566666666264040,1395.0,Kagyu,1649.0,513330220:152,qu ou si,曲欧寺,ཆུ་ངོགས་དགོན,chu ngogs dgon,G1692,98.93333,32.3
G1869,rdo ri sngags khang /,,,khri ka rdzong /; 贵德县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1KR2922,扎查寺; bkra tsha sngags dgon/,37.51,99.13,天峻县; them chen rdzong /,0101000020E6100000B81E85EB51C85840E17A14AE47C14240,2046.0,2922.0,,扎查寺,zhacha si,知合玛乡,Zhihema xiang,Zhi He Ma Xiang,632823.0,天峻县,Tianjun Xian,6328.0,Haixi Zizhizhou,Qinghai,Qinghai_Lex_20120621,37.51,99.13,632823203.0,339.0,bkra tsha sngags dgon nam brag dmar dgon smin grol dar rgyas gling,632823203.0,460.0,bkra tsha sngags dgon nam brag dmar dgon smin grol dar rgyas gling,bkra tsha sngags dgon nam brag dmar dgon smin grol dar rgyas gling,na,G2380,them chen rdzong,G1KR2922,,,,,扎查寺,扎查密咒寺,zhacha si,1840,n,2.060920819,2.061,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000B81E85EB51C85840E17A14AE47C14240,2722.0,Nyingma,1840.0,632823203:460,zhacha si,扎查寺,བཀྲ་ཚ་སྔགས་དགོན,bkra tsha sngags dgon,G1KR2922,99.13,37.51
G3299,mkha' spyod dgon/,,,snye mo rdzong /; 尼木县; Nyemo county; mar rgyang shang (snye mo rdzong),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1PD96039,a lan ge zi/; 阿兰盖寺,35.85721,102.86089,民和县; bka' ma log rdzong /,0101000020E610000005DD5ED218B75940EEE6A90EB9ED4140,679.0,2170.0,,阿兰盖寺,alangai si,中川乡,Zhongchuan xiang,Zhong Chuan Xiang,632122.0,民和回族土族自治县,Minhe Hui-Tu Zizhixian,6321.0,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,35.85721,102.86089,632122215.0,553.0,a lan ge zi,632122215.0,69.0,a lan ge zi,,na,G1PD95976,bka' ma log rdzong,G1PD96039,,,,,阿兰盖寺,万佛寺,alangai si,na,g,101.4816318,101.482,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000005DD5ED218B75940EEE6A90EB9ED4140,1565.0,Geluk,,632122215:69,a lan gai si,阿兰盖寺,ཨ་ལན་གེ་ཟི,a lan ge zi,G1PD96039,102.86089,35.85721
G1KR2726,rdzong chen jo gling /; 左青尼姑寺,33.41922,96.6021,yul shul rdzong /; 玉树县,0101000020E6100000FB3A70CE8826584021EA3E00A9B54040,1760.0,2726.0,,佐青尼姑寺,zuoqing nigu si,安冲乡,Anchong xiang,An Chong Xiang,632721.0,玉树县,Yushu Xian,6327.0,Yushu Zizhizhou,Qinghai,Yu_gonpa_Lex_20120622,33.41922,96.6021,632721207.0,197.0,rdzong chen jo gling,632721207.0,197.0,rdzong chen jo gling,rdzong chen jo gling,na,G2326,yul shul rdzong,G1KR2726,,,,,左青尼姑寺,,zuoqing nigu si,1890,Karma,21.45639401,21.456,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000FB3A70CE8826584021EA3E00A9B54040,75.0,KarmaKagyu,1890.0,632721207:197,zuoqing nigu si,左青尼姑寺,རྫོང་ཆེན་ཇོ་གླིང,rdzong chen jo gling,G1KR2726,96.6021,33.41922
G1KR2678,jo lag chos sgar/; 角勒寺,33.3,100.56,久治县; gcig sgril rdzong /,0101000020E6100000A4703D0AD72359406666666666A64040,2029.0,2677.0,,龙合热寺,longhere si,哇尔依乡,Waeryi xiang,Wa Er Yi Xiang,632625.0,久治县,Jiuzhi Xian,6326.0,Golog Zizhizhou,Qinghai,Qinghai_Lex_20120621,33.3,100.56,632625205.0,506.0,g.yag ra nag sgar,632625205.0,527.0,g.yag ra nag sgar,g.yag ra nag sgar,na,G1700,gcig sgril rdzong,G1KR2678,,,,,龙合热寺,,longhere si,1948,n,7.016559079,7.017,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000A4703D0AD72359406666666666A64040,94.0,Geluk,,632625205:528,juele si,角勒寺,ཇོ་ལག་ཆོས་སྒར,jo lag chos sgar,G1KR2678,100.56,33.3
G4051,gsang sngags rab brtan gling /; 大师宝庙,30.93333,101.95,rong brag rdzong /; Rongdrak county; 丹巴县,0101000020E6100000CCCCCCCCCC7C59402D6002B7EEEE3E40,2913.0,302.0,,,da shi bao miao,岳扎乡,Yuezha xiang,Yue Zha Xiang,513323.0,丹巴县,Danba Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,30.93333,101.95,513323211.0,12.0,gsng sngagas rab brtan gliang,513323211.0,12.0,gsng sngagas rab brtan gliang,,Danba,G2310,rong brag rdzong,G4051,,gsang sngags rab brtan gling,,na,大师宝庙,,da shi bao miao,750,,16.94053871,16.941,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000CCCCCCCCCC7C59402D6002B7EEEE3E40,633.0,,750.0,513323211:12,dashi baomiao,大师宝庙,གསང་སྔགས་རབ་བརྟན་གླིང,gsang sngags rab brtan gling,G4051,101.95,30.93333
G1IC0013003,bstan dga' gling; Baragun Üsütü Süme; Baraγun üsütü süme; Sajin urgungge juktehen; 法禧寺,40.8275,111.559,Üsütü Juu; Üsütü juu; 烏素圖召,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2661,杰仲寺; rje drung dgon/,32.99245,95.58092,杂多县; rdza stod rdzong /,0101000020E6100000E86514CB2DE557402575029A087F4040,1767.0,2740.0,,杰仲寺,jiezhong si,结扎乡,Jiezha xiang,Jie Zha Xiang,632722.0,杂多县,Zaduo Xian,6327.0,Yushu Zizhizhou,Qinghai,Yu_gonpa_Lex_20120622,32.99245,95.58092,632722200.0,89.0,rje drung dgon pa,632722200.0,89.0,rje drung dgon pa,,na,G2328,rdza stod rdzong,G2661,,,,,杰仲寺,建中寺/集中寺,jiezhong si,1910,Karma,2.896854595,2.897,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E6100000E86514CB2DE557402575029A087F4040,340.0,KarmaKagyu,1910.0,632722200:89,jiezhong si,杰仲寺,རྗེ་དྲུང་དགོན,rje drung dgon,G2661,95.58092,32.99245
G1BR001,Gusinozersky datsan,51.1216,106.2648,Buryatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1KG1670,ra this dgon/,,,mi nyag ring mo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1649,bzang zla dgon/; 绒达寺,32.16667,99.35,sde dge rdzong /; 德格县; Derge County,0101000020E61000006666666666D65840B79C4B7155154040,289.0,545.0,,,se cuo si,年古乡,Niangu xiang,Nian Gu Xiang,513330.0,德格县,Dege Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,32.16667,99.35,513330219.0,138.0,zer 'phro dgon,513330219.0,138.0,zer 'phro dgon/,,Derge,G1539,sde dge rdzong,G1649,,,,na,色措寺,,se cuo si,1100,bon po/,13.99776036,13.998,,,,,,,,,,,,,,,,,,,,,,,,,,0101000020E61000006666666666D65840B79C4B7155154040,1359.0,Sakya,1474.0,513330219:140,rongda si,绒达寺,རྫོང་ཟླ་དགོན,rdzong zla dgon,G1649,99.35,32.16667
G1PD96032,吕家寺; lus kya zi/,35.88,102.82,民和县; bka' ma log rdzong /,0101000020E610000014AE47E17AB45940703D0AD7A3F04140,2158.0,2137.0,,秦家寺,qinjia si,官亭镇,Guanting zhen,Guan Ting Zhen,632122.0,民和回族土族自治县,Minhe Hui-Tu Zizhixian,6321.0,Haidong Diqu,Qinghai,Qinghai_Lex_20120621,35.88,102.82,632122103.0,10.0,chin kya zi,632122103.0,61.0,chin kya zi,,na,G1PD95976,bka' ma log rdzong,G1PD96032,,,,Chinkya,秦家寺,祭骨寺,qinjia si,1100,no-sect,101.2145749,101.215,1600,g,,,,,,,,,,,,,,,,,,,,,,,,0101000020E610000014AE47E17AB45940703D0AD7A3F04140,1560.0,Geluk,1919.0,632122103:62,lv jia si,吕家寺,ལུས་ཀྱ་ཟི,lus kya zi,G1PD96032,102.82,35.88
G4495,dga' mal dgon khag,,,zung chu rdzong /; 松潘县; shar khog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3933,rdza rgyal dgon/; 扎加寺,33.41667,98.01667,ser shul rdzong /; Seshul county; 石渠县; rdza chu kha/,0101000020E6100000C2340C1F11815840B79C4B7155B54040,2558.0,613.0,,,cha xia si,长沙贡马乡,Changshagongma xiang,Chang Sha Gong Ma Xiang,513332.0,石渠县,Shiqu Xian,5133.0,Garze Zizhizhou,Sichuan,Kangon_Lex_20120621,33.41667,98.01667,513332206.0,405.0,khr sky dagon,513332206.0,405.0,khr sky dagon,khra skya dgon,Seshul,G2301,ser shul rdzong,G3933,,khra skya dgon,,na,查加寺,岔加寺,cha xia si,na,rnying ma/,1.767127887,1.767,,,,,,,1171.0,G3933,,Dzagyel,rdza rgyal,རྫ་རྒྱལ།,,,Nyingma,Monastery,,,,,,33.41667,98.01667,"<p>
	Dzagyel was a Nyingma monastery in the Dzachuka region of Derge. It was founded by the <a href=""/biographies/view/First-Dodrubchen/TBRC_P293"">First Dodrubchen</a>&nbsp;and&nbsp;<a href=""/biographies/view/Jigme-Gyelwai-Nyugu/TBRC_p695"">Jigme Gyelwai Nyugu</a>, and became the later&#39;s main seat and that of his main disciple,&nbsp;<a href=""/biographies/view/Patrul-Rinpoche-Jigme-Chokyi-Wangpo/TBRC_P270"">Patrul Rinpoche Jigme Chokyi Wangpo</a>&nbsp;and the reincarnations of both men: <a href=""/biographies/view/Kunzang-Dechen-Dorje/TBRC_P8435"">Kunzang Dechen Dorje</a> and <a href=""/biographies/view/Patrul-Namkha-Jigme/TBRC_P3JM136"">Patrul Namkha Jigme</a>.</p>
",,0101000020E6100000C2340C1F11815840B79C4B7155B54040,446.0,Nyingma,1672.0,513332206:402,zhajia si,扎加寺,རྫ་རྒྱལ་དགོན,rdza rgyal dgon,G3933,98.01667,33.41667
